european_sales,north_american_sales,aisan_sales,japan_sales,genre,release_year,platform,vg_score,total_shipped,Production Cost
144.0,185.0,536.0,538.0,4.0,10.0,8.0,9.0,335.0,140.0
486.0,436.0,309.0,337.0,5.0,7.0,2.0,9.0,82.0,302.0
679.0,387.0,222.0,303.0,3.0,10.0,2.0,35.0,97.0,322.0
483.0,109.0,386.0,91.0,4.0,1.0,3.0,1.0,145.0,222.0
126.0,13.0,198.0,321.0,7.0,7.0,5.0,3.0,117.0,395.0
495.0,6.0,198.0,238.0,5.0,16.0,6.0,35.0,87.0,61.0
310.0,259.0,198.0,9.0,7.0,6.0,0.0,3.0,133.0,251.0
244.0,424.0,198.0,1.0,0.0,7.0,4.0,9.0,250.0,153.0
309.0,449.0,30.0,139.0,6.0,1.0,2.0,7.0,227.0,351.0
308.0,631.0,198.0,1.0,0.0,9.0,0.0,7.0,247.0,427.0
567.0,290.0,658.0,377.0,4.0,9.0,8.0,7.0,174.0,434.0
443.0,258.0,575.0,230.0,0.0,8.0,2.0,0.0,99.0,418.0
373.0,727.0,54.0,287.0,6.0,19.0,2.0,9.0,314.0,30.0
503.0,626.0,289.0,427.0,5.0,10.0,8.0,35.0,357.0,439.0
173.0,15.0,280.0,67.0,7.0,5.0,4.0,32.0,53.0,95.0
278.0,477.0,186.0,460.0,1.0,19.0,2.0,32.0,288.0,211.0
582.0,30.0,198.0,100.0,7.0,9.0,5.0,2.0,341.0,314.0
393.0,5.0,198.0,449.0,0.0,8.0,0.0,3.0,119.0,148.0
572.0,450.0,300.0,522.0,0.0,2.0,2.0,23.0,244.0,20.0
324.0,692.0,390.0,72.0,0.0,1.0,2.0,1.0,108.0,453.0
658.0,349.0,198.0,20.0,7.0,7.0,0.0,9.0,144.0,322.0
452.0,286.0,113.0,396.0,5.0,9.0,8.0,2.0,131.0,222.0
339.0,333.0,117.0,264.0,4.0,8.0,5.0,1.0,111.0,289.0
5.0,6.0,198.0,329.0,4.0,1.0,4.0,32.0,218.0,604.0
137.0,125.0,55.0,447.0,3.0,17.0,2.0,14.0,86.0,83.0
380.0,343.0,663.0,270.0,5.0,11.0,2.0,35.0,104.0,499.0
0.0,0.0,198.0,133.0,4.0,4.0,4.0,7.0,359.0,320.0
630.0,129.0,495.0,238.0,3.0,2.0,2.0,1.0,72.0,403.0
443.0,372.0,50.0,224.0,0.0,9.0,8.0,35.0,216.0,200.0
520.0,252.0,616.0,57.0,6.0,8.0,2.0,35.0,270.0,36.0
437.0,254.0,35.0,541.0,5.0,9.0,2.0,0.0,279.0,338.0
360.0,1.0,198.0,124.0,5.0,8.0,0.0,2.0,134.0,573.0
597.0,461.0,165.0,138.0,0.0,8.0,2.0,3.0,168.0,220.0
333.0,6.0,198.0,235.0,3.0,8.0,0.0,7.0,252.0,69.0
595.0,448.0,351.0,66.0,5.0,2.0,4.0,0.0,333.0,164.0
1.0,2.0,198.0,552.0,5.0,1.0,4.0,3.0,135.0,579.0
654.0,142.0,16.0,109.0,2.0,15.0,2.0,32.0,90.0,115.0
86.0,205.0,345.0,452.0,5.0,9.0,2.0,9.0,119.0,522.0
222.0,19.0,198.0,212.0,0.0,11.0,0.0,14.0,165.0,501.0
286.0,325.0,107.0,302.0,5.0,1.0,2.0,35.0,316.0,479.0
481.0,4.0,198.0,453.0,6.0,8.0,0.0,7.0,163.0,91.0
606.0,352.0,204.0,367.0,5.0,5.0,2.0,9.0,105.0,481.0
3.0,22.0,198.0,266.0,6.0,7.0,0.0,0.0,156.0,570.0
462.0,354.0,539.0,307.0,5.0,16.0,1.0,23.0,205.0,330.0
188.0,141.0,332.0,15.0,5.0,16.0,6.0,23.0,170.0,438.0
351.0,164.0,407.0,367.0,4.0,14.0,2.0,35.0,242.0,163.0
531.0,187.0,7.0,220.0,0.0,6.0,2.0,35.0,233.0,314.0
623.0,367.0,132.0,241.0,6.0,8.0,2.0,1.0,79.0,251.0
580.0,210.0,406.0,476.0,7.0,0.0,3.0,35.0,177.0,279.0
207.0,114.0,117.0,63.0,6.0,8.0,2.0,1.0,304.0,578.0
544.0,268.0,242.0,539.0,3.0,16.0,2.0,14.0,225.0,432.0
460.0,423.0,261.0,215.0,0.0,2.0,2.0,7.0,327.0,522.0
480.0,259.0,358.0,440.0,4.0,3.0,2.0,35.0,72.0,4.0
382.0,453.0,116.0,204.0,4.0,5.0,2.0,9.0,153.0,41.0
327.0,290.0,18.0,508.0,0.0,5.0,2.0,7.0,137.0,41.0
4.0,5.0,198.0,207.0,2.0,1.0,4.0,7.0,303.0,180.0
257.0,130.0,499.0,512.0,4.0,9.0,8.0,1.0,316.0,211.0
425.0,108.0,640.0,403.0,5.0,19.0,2.0,35.0,265.0,349.0
193.0,244.0,576.0,411.0,3.0,7.0,2.0,0.0,132.0,105.0
507.0,234.0,227.0,487.0,5.0,11.0,8.0,14.0,132.0,113.0
351.0,450.0,393.0,99.0,0.0,2.0,3.0,23.0,251.0,191.0
592.0,694.0,366.0,273.0,0.0,4.0,2.0,1.0,225.0,9.0
5.0,14.0,198.0,544.0,6.0,9.0,0.0,2.0,114.0,194.0
0.0,1.0,198.0,469.0,7.0,5.0,4.0,32.0,229.0,36.0
461.0,395.0,683.0,408.0,3.0,0.0,3.0,32.0,352.0,90.0
608.0,207.0,524.0,506.0,6.0,2.0,4.0,7.0,149.0,301.0
549.0,112.0,100.0,485.0,0.0,0.0,2.0,7.0,84.0,247.0
425.0,349.0,526.0,454.0,0.0,1.0,2.0,7.0,209.0,393.0
285.0,1.0,198.0,302.0,3.0,9.0,0.0,0.0,210.0,124.0
144.0,519.0,230.0,286.0,4.0,9.0,8.0,3.0,242.0,212.0
111.0,204.0,471.0,392.0,5.0,5.0,8.0,23.0,188.0,504.0
679.0,274.0,111.0,55.0,7.0,8.0,2.0,1.0,175.0,318.0
636.0,580.0,519.0,66.0,0.0,19.0,6.0,23.0,305.0,18.0
328.0,116.0,554.0,70.0,0.0,8.0,2.0,2.0,206.0,288.0
637.0,0.0,198.0,220.0,7.0,5.0,2.0,7.0,74.0,211.0
194.0,610.0,577.0,210.0,4.0,5.0,2.0,23.0,294.0,282.0
3.0,4.0,198.0,281.0,5.0,5.0,4.0,9.0,162.0,148.0
1.0,2.0,198.0,16.0,2.0,4.0,4.0,32.0,368.0,106.0
195.0,436.0,35.0,541.0,7.0,1.0,2.0,9.0,233.0,211.0
389.0,636.0,21.0,323.0,0.0,8.0,2.0,3.0,272.0,114.0
261.0,313.0,567.0,291.0,6.0,10.0,8.0,23.0,351.0,47.0
532.0,412.0,425.0,103.0,6.0,1.0,3.0,35.0,154.0,98.0
502.0,370.0,440.0,159.0,6.0,8.0,2.0,23.0,145.0,450.0
464.0,5.0,198.0,228.0,2.0,7.0,0.0,0.0,321.0,83.0
533.0,449.0,20.0,457.0,0.0,4.0,2.0,9.0,187.0,313.0
624.0,324.0,13.0,115.0,6.0,1.0,2.0,9.0,362.0,233.0
275.0,8.0,198.0,381.0,7.0,9.0,0.0,3.0,228.0,137.0
159.0,663.0,198.0,216.0,6.0,10.0,2.0,23.0,326.0,498.0
5.0,6.0,198.0,1.0,7.0,2.0,4.0,2.0,178.0,74.0
177.0,384.0,652.0,406.0,0.0,11.0,0.0,9.0,188.0,202.0
675.0,382.0,453.0,180.0,2.0,10.0,8.0,14.0,304.0,422.0
0.0,7.0,198.0,395.0,0.0,9.0,0.0,1.0,201.0,570.0
138.0,356.0,493.0,253.0,5.0,17.0,2.0,23.0,236.0,206.0
3.0,4.0,198.0,480.0,2.0,11.0,4.0,9.0,221.0,109.0
474.0,433.0,474.0,494.0,3.0,11.0,8.0,23.0,361.0,416.0
63.0,32.0,27.0,4.0,4.0,13.0,5.0,23.0,368.0,186.0
408.0,97.0,300.0,78.0,0.0,6.0,2.0,0.0,173.0,495.0
581.0,223.0,493.0,89.0,7.0,8.0,4.0,1.0,291.0,466.0
375.0,362.0,111.0,237.0,6.0,15.0,2.0,14.0,179.0,20.0
216.0,9.0,198.0,370.0,7.0,8.0,4.0,23.0,138.0,303.0
7.0,430.0,198.0,539.0,7.0,17.0,2.0,35.0,336.0,492.0
86.0,683.0,90.0,405.0,4.0,19.0,6.0,23.0,76.0,387.0
352.0,364.0,416.0,490.0,5.0,11.0,8.0,14.0,188.0,55.0
198.0,239.0,675.0,218.0,7.0,1.0,4.0,3.0,298.0,304.0
401.0,505.0,432.0,397.0,4.0,1.0,2.0,7.0,86.0,426.0
0.0,376.0,198.0,547.0,0.0,9.0,0.0,7.0,260.0,61.0
320.0,319.0,0.0,253.0,7.0,7.0,2.0,1.0,265.0,233.0
0.0,250.0,198.0,127.0,0.0,8.0,2.0,7.0,122.0,344.0
19.0,25.0,198.0,218.0,5.0,3.0,4.0,35.0,119.0,87.0
513.0,273.0,408.0,296.0,0.0,8.0,4.0,3.0,307.0,476.0
268.0,371.0,405.0,406.0,6.0,6.0,2.0,3.0,302.0,197.0
616.0,340.0,198.0,6.0,0.0,9.0,0.0,1.0,221.0,123.0
150.0,403.0,509.0,71.0,6.0,1.0,2.0,32.0,115.0,31.0
517.0,317.0,187.0,382.0,5.0,1.0,2.0,1.0,2.0,418.0
659.0,541.0,57.0,270.0,0.0,10.0,4.0,14.0,343.0,419.0
6.0,111.0,50.0,4.0,7.0,0.0,4.0,32.0,329.0,261.0
295.0,10.0,198.0,3.0,2.0,14.0,6.0,9.0,301.0,2.0
141.0,392.0,522.0,88.0,0.0,3.0,4.0,2.0,165.0,586.0
185.0,162.0,453.0,93.0,4.0,17.0,6.0,23.0,343.0,146.0
110.0,223.0,198.0,0.0,0.0,7.0,4.0,3.0,157.0,25.0
409.0,660.0,441.0,554.0,0.0,9.0,8.0,9.0,314.0,448.0
605.0,696.0,590.0,246.0,0.0,1.0,2.0,9.0,225.0,261.0
148.0,171.0,312.0,4.0,5.0,13.0,6.0,23.0,170.0,177.0
20.0,159.0,198.0,71.0,6.0,10.0,2.0,9.0,354.0,211.0
404.0,249.0,603.0,208.0,3.0,18.0,0.0,14.0,119.0,240.0
180.0,284.0,524.0,380.0,0.0,0.0,2.0,23.0,143.0,275.0
531.0,437.0,288.0,58.0,6.0,8.0,2.0,35.0,196.0,306.0
568.0,709.0,251.0,64.0,3.0,15.0,2.0,14.0,145.0,32.0
523.0,721.0,198.0,0.0,2.0,7.0,4.0,14.0,91.0,179.0
13.0,449.0,198.0,188.0,4.0,14.0,2.0,9.0,177.0,85.0
462.0,446.0,404.0,215.0,3.0,5.0,6.0,0.0,204.0,504.0
3.0,4.0,198.0,324.0,6.0,3.0,4.0,2.0,160.0,254.0
336.0,356.0,251.0,141.0,3.0,8.0,2.0,2.0,157.0,242.0
391.0,370.0,198.0,2.0,0.0,8.0,0.0,35.0,128.0,150.0
359.0,180.0,429.0,555.0,0.0,11.0,2.0,14.0,97.0,79.0
87.0,0.0,198.0,434.0,0.0,18.0,6.0,14.0,146.0,129.0
343.0,257.0,112.0,436.0,3.0,3.0,2.0,32.0,341.0,339.0
0.0,4.0,198.0,549.0,0.0,10.0,0.0,35.0,207.0,0.0
10.0,5.0,198.0,200.0,0.0,10.0,0.0,9.0,168.0,498.0
134.0,347.0,198.0,3.0,0.0,7.0,0.0,1.0,193.0,385.0
548.0,370.0,638.0,167.0,7.0,8.0,4.0,35.0,185.0,241.0
205.0,529.0,469.0,363.0,7.0,11.0,8.0,14.0,331.0,130.0
538.0,719.0,353.0,382.0,0.0,0.0,2.0,32.0,196.0,570.0
504.0,642.0,685.0,300.0,7.0,14.0,2.0,35.0,282.0,239.0
240.0,115.0,109.0,504.0,7.0,1.0,4.0,35.0,291.0,304.0
218.0,10.0,198.0,499.0,7.0,10.0,0.0,9.0,104.0,175.0
2.0,3.0,198.0,521.0,2.0,1.0,3.0,7.0,89.0,314.0
95.0,305.0,655.0,346.0,0.0,10.0,8.0,29.0,234.0,37.0
213.0,633.0,302.0,140.0,3.0,9.0,8.0,32.0,195.0,192.0
3.0,523.0,198.0,188.0,6.0,7.0,2.0,14.0,344.0,41.0
323.0,333.0,666.0,425.0,6.0,0.0,3.0,35.0,250.0,108.0
19.0,25.0,198.0,245.0,7.0,5.0,4.0,2.0,181.0,0.0
602.0,1.0,198.0,236.0,0.0,9.0,0.0,7.0,98.0,301.0
381.0,423.0,127.0,247.0,5.0,3.0,2.0,3.0,124.0,109.0
242.0,192.0,198.0,1.0,0.0,7.0,4.0,35.0,272.0,74.0
671.0,463.0,501.0,288.0,5.0,0.0,6.0,2.0,336.0,493.0
144.0,150.0,264.0,7.0,6.0,7.0,0.0,2.0,202.0,463.0
99.0,109.0,198.0,2.0,6.0,8.0,0.0,0.0,199.0,258.0
647.0,140.0,445.0,183.0,7.0,0.0,2.0,35.0,320.0,358.0
8.0,10.0,198.0,537.0,7.0,3.0,4.0,3.0,126.0,295.0
327.0,13.0,198.0,335.0,6.0,9.0,0.0,32.0,172.0,458.0
602.0,484.0,93.0,180.0,4.0,4.0,2.0,1.0,322.0,254.0
533.0,12.0,198.0,344.0,0.0,7.0,0.0,35.0,229.0,414.0
683.0,322.0,132.0,452.0,6.0,3.0,2.0,35.0,291.0,71.0
248.0,207.0,198.0,2.0,0.0,6.0,4.0,14.0,210.0,265.0
169.0,381.0,262.0,207.0,7.0,19.0,4.0,23.0,292.0,461.0
42.0,64.0,19.0,200.0,0.0,9.0,0.0,23.0,109.0,122.0
674.0,505.0,617.0,378.0,5.0,0.0,2.0,3.0,366.0,243.0
191.0,99.0,22.0,162.0,0.0,9.0,2.0,1.0,228.0,263.0
4.0,5.0,198.0,2.0,4.0,0.0,4.0,14.0,95.0,207.0
544.0,188.0,162.0,459.0,7.0,4.0,4.0,35.0,166.0,159.0
4.0,114.0,34.0,4.0,4.0,6.0,4.0,9.0,331.0,463.0
113.0,137.0,231.0,11.0,5.0,2.0,4.0,3.0,261.0,30.0
655.0,223.0,358.0,66.0,7.0,6.0,4.0,35.0,183.0,492.0
292.0,163.0,519.0,362.0,0.0,8.0,2.0,32.0,180.0,140.0
282.0,399.0,268.0,470.0,3.0,11.0,8.0,32.0,124.0,240.0
146.0,325.0,603.0,319.0,0.0,0.0,2.0,32.0,116.0,396.0
411.0,125.0,41.0,274.0,4.0,0.0,3.0,32.0,291.0,243.0
586.0,9.0,198.0,443.0,3.0,9.0,0.0,35.0,355.0,52.0
616.0,417.0,53.0,402.0,5.0,6.0,2.0,23.0,214.0,413.0
345.0,168.0,18.0,358.0,4.0,0.0,2.0,7.0,353.0,187.0
438.0,283.0,457.0,505.0,4.0,9.0,2.0,0.0,79.0,44.0
135.0,342.0,661.0,190.0,5.0,5.0,4.0,2.0,212.0,171.0
433.0,418.0,317.0,161.0,3.0,5.0,6.0,14.0,199.0,227.0
112.0,313.0,575.0,346.0,7.0,6.0,2.0,23.0,113.0,17.0
55.0,6.0,198.0,2.0,4.0,17.0,6.0,14.0,278.0,206.0
357.0,566.0,632.0,455.0,0.0,17.0,6.0,9.0,89.0,443.0
0.0,310.0,198.0,177.0,7.0,9.0,2.0,1.0,163.0,408.0
172.0,207.0,590.0,411.0,4.0,5.0,0.0,2.0,148.0,609.0
5.0,9.0,198.0,0.0,5.0,9.0,5.0,9.0,154.0,141.0
32.0,39.0,198.0,364.0,6.0,8.0,0.0,7.0,76.0,557.0
334.0,269.0,678.0,386.0,0.0,6.0,2.0,35.0,40.0,280.0
14.0,19.0,198.0,134.0,7.0,2.0,4.0,1.0,120.0,238.0
571.0,726.0,286.0,294.0,5.0,8.0,4.0,3.0,133.0,485.0
232.0,9.0,198.0,106.0,3.0,8.0,0.0,23.0,195.0,83.0
210.0,233.0,269.0,528.0,3.0,7.0,2.0,9.0,289.0,449.0
496.0,451.0,585.0,218.0,4.0,8.0,4.0,23.0,220.0,0.0
116.0,330.0,131.0,74.0,4.0,4.0,4.0,1.0,303.0,182.0
430.0,278.0,505.0,521.0,6.0,17.0,2.0,35.0,20.0,1.0
40.0,52.0,8.0,364.0,7.0,2.0,4.0,3.0,242.0,532.0
413.0,344.0,328.0,304.0,6.0,10.0,0.0,32.0,257.0,301.0
34.0,44.0,198.0,83.0,7.0,2.0,4.0,9.0,169.0,254.0
13.0,17.0,198.0,138.0,7.0,4.0,4.0,23.0,335.0,234.0
624.0,423.0,44.0,111.0,6.0,6.0,4.0,1.0,171.0,291.0
75.0,138.0,179.0,8.0,5.0,11.0,5.0,35.0,147.0,322.0
652.0,583.0,407.0,329.0,5.0,13.0,2.0,14.0,326.0,323.0
469.0,321.0,680.0,413.0,0.0,4.0,4.0,2.0,352.0,610.0
2.0,0.0,198.0,306.0,5.0,9.0,2.0,19.0,160.0,0.0
23.0,8.0,198.0,2.0,7.0,11.0,5.0,35.0,207.0,186.0
385.0,391.0,221.0,160.0,3.0,5.0,4.0,35.0,357.0,414.0
16.0,2.0,198.0,244.0,3.0,7.0,0.0,0.0,273.0,20.0
371.0,397.0,275.0,253.0,4.0,2.0,3.0,32.0,79.0,386.0
0.0,472.0,198.0,80.0,4.0,8.0,2.0,0.0,292.0,489.0
319.0,559.0,198.0,25.0,2.0,14.0,5.0,9.0,295.0,283.0
91.0,22.0,198.0,541.0,6.0,9.0,0.0,7.0,329.0,289.0
0.0,0.0,198.0,74.0,6.0,7.0,2.0,1.0,318.0,330.0
153.0,244.0,198.0,166.0,4.0,14.0,2.0,14.0,0.0,312.0
108.0,476.0,591.0,472.0,3.0,9.0,0.0,23.0,196.0,380.0
310.0,277.0,398.0,483.0,7.0,5.0,4.0,35.0,175.0,0.0
438.0,558.0,650.0,208.0,5.0,9.0,8.0,1.0,148.0,267.0
93.0,74.0,96.0,1.0,0.0,2.0,3.0,35.0,73.0,223.0
434.0,290.0,493.0,426.0,4.0,5.0,4.0,32.0,198.0,30.0
105.0,179.0,14.0,279.0,5.0,5.0,4.0,2.0,269.0,554.0
475.0,212.0,46.0,286.0,4.0,5.0,4.0,2.0,249.0,356.0
631.0,313.0,680.0,411.0,1.0,13.0,5.0,14.0,125.0,63.0
357.0,431.0,399.0,313.0,5.0,10.0,8.0,9.0,362.0,381.0
2.0,73.0,198.0,261.0,7.0,5.0,4.0,1.0,313.0,499.0
289.0,157.0,514.0,113.0,5.0,4.0,2.0,1.0,84.0,167.0
521.0,457.0,424.0,351.0,5.0,5.0,4.0,0.0,300.0,590.0
436.0,550.0,119.0,220.0,7.0,2.0,4.0,0.0,350.0,65.0
9.0,12.0,198.0,371.0,4.0,2.0,4.0,23.0,89.0,230.0
192.0,6.0,198.0,104.0,4.0,8.0,5.0,1.0,357.0,159.0
61.0,93.0,94.0,1.0,4.0,8.0,5.0,1.0,228.0,2.0
653.0,105.0,608.0,326.0,0.0,8.0,4.0,7.0,369.0,396.0
654.0,130.0,198.0,0.0,0.0,9.0,0.0,2.0,270.0,468.0
588.0,358.0,198.0,3.0,2.0,2.0,4.0,0.0,364.0,221.0
670.0,457.0,237.0,425.0,2.0,6.0,8.0,14.0,365.0,205.0
172.0,383.0,307.0,546.0,6.0,2.0,4.0,35.0,155.0,375.0
635.0,184.0,372.0,541.0,7.0,2.0,3.0,32.0,85.0,441.0
634.0,210.0,208.0,419.0,5.0,6.0,4.0,7.0,358.0,169.0
1.0,2.0,198.0,372.0,5.0,1.0,3.0,1.0,151.0,534.0
657.0,247.0,556.0,279.0,0.0,0.0,2.0,2.0,179.0,614.0
515.0,451.0,174.0,551.0,3.0,6.0,2.0,1.0,115.0,250.0
499.0,388.0,650.0,223.0,0.0,4.0,4.0,2.0,293.0,0.0
1.0,48.0,198.0,196.0,6.0,6.0,0.0,23.0,40.0,0.0
297.0,497.0,583.0,116.0,5.0,7.0,8.0,35.0,252.0,565.0
312.0,521.0,496.0,405.0,5.0,8.0,2.0,14.0,154.0,120.0
2.0,2.0,198.0,55.0,0.0,3.0,4.0,3.0,180.0,154.0
190.0,381.0,198.0,3.0,0.0,10.0,0.0,14.0,125.0,523.0
613.0,270.0,463.0,339.0,2.0,10.0,8.0,23.0,100.0,480.0
2.0,3.0,198.0,455.0,2.0,8.0,4.0,35.0,214.0,526.0
336.0,5.0,198.0,512.0,7.0,8.0,0.0,35.0,122.0,22.0
240.0,97.0,198.0,1.0,5.0,9.0,4.0,35.0,182.0,453.0
446.0,525.0,574.0,405.0,3.0,3.0,2.0,3.0,109.0,243.0
525.0,193.0,313.0,532.0,0.0,3.0,2.0,23.0,334.0,64.0
85.0,649.0,164.0,383.0,4.0,11.0,8.0,9.0,196.0,337.0
291.0,379.0,620.0,77.0,0.0,2.0,4.0,1.0,291.0,211.0
147.0,6.0,198.0,74.0,7.0,10.0,5.0,35.0,217.0,473.0
615.0,154.0,234.0,344.0,5.0,17.0,2.0,9.0,2.0,145.0
483.0,664.0,350.0,273.0,6.0,9.0,2.0,0.0,241.0,204.0
307.0,348.0,132.0,292.0,7.0,10.0,8.0,32.0,352.0,0.0
581.0,121.0,597.0,107.0,0.0,3.0,4.0,32.0,225.0,70.0
451.0,199.0,305.0,534.0,6.0,0.0,3.0,7.0,315.0,49.0
308.0,433.0,284.0,115.0,0.0,15.0,2.0,23.0,1.0,463.0
102.0,570.0,559.0,167.0,3.0,11.0,8.0,14.0,234.0,239.0
573.0,214.0,298.0,201.0,0.0,6.0,4.0,0.0,243.0,272.0
620.0,249.0,125.0,228.0,7.0,3.0,2.0,3.0,365.0,160.0
590.0,325.0,360.0,168.0,1.0,18.0,2.0,32.0,307.0,615.0
19.0,25.0,198.0,59.0,5.0,4.0,4.0,2.0,197.0,1.0
6.0,7.0,198.0,308.0,7.0,9.0,4.0,0.0,76.0,156.0
233.0,674.0,218.0,385.0,0.0,2.0,2.0,9.0,248.0,418.0
375.0,554.0,45.0,100.0,6.0,1.0,2.0,9.0,332.0,413.0
153.0,97.0,198.0,5.0,6.0,1.0,4.0,35.0,181.0,602.0
503.0,371.0,409.0,509.0,4.0,11.0,8.0,9.0,369.0,237.0
268.0,141.0,232.0,86.0,0.0,3.0,2.0,7.0,98.0,511.0
336.0,702.0,198.0,22.0,7.0,3.0,4.0,9.0,209.0,181.0
114.0,282.0,381.0,154.0,7.0,0.0,2.0,9.0,250.0,211.0
325.0,264.0,270.0,517.0,5.0,9.0,8.0,14.0,292.0,183.0
412.0,119.0,624.0,172.0,7.0,19.0,2.0,32.0,194.0,345.0
210.0,461.0,18.0,454.0,5.0,1.0,3.0,35.0,193.0,114.0
5.0,26.0,198.0,21.0,6.0,11.0,0.0,9.0,307.0,191.0
205.0,473.0,198.0,1.0,6.0,6.0,4.0,1.0,131.0,513.0
91.0,574.0,231.0,212.0,4.0,8.0,8.0,0.0,111.0,0.0
474.0,190.0,472.0,251.0,7.0,12.0,4.0,9.0,138.0,109.0
72.0,69.0,71.0,185.0,6.0,8.0,0.0,9.0,272.0,328.0
15.0,20.0,198.0,313.0,7.0,3.0,4.0,3.0,333.0,455.0
225.0,139.0,198.0,12.0,6.0,6.0,0.0,2.0,183.0,137.0
617.0,358.0,508.0,406.0,3.0,7.0,2.0,32.0,183.0,0.0
4.0,3.0,198.0,137.0,5.0,9.0,2.0,9.0,143.0,159.0
296.0,133.0,560.0,550.0,4.0,19.0,7.0,9.0,71.0,67.0
683.0,604.0,312.0,210.0,5.0,7.0,8.0,2.0,361.0,492.0
478.0,611.0,449.0,124.0,4.0,8.0,8.0,9.0,69.0,445.0
346.0,92.0,307.0,139.0,7.0,6.0,4.0,2.0,171.0,231.0
461.0,623.0,441.0,539.0,2.0,19.0,8.0,23.0,170.0,575.0
52.0,90.0,57.0,167.0,5.0,2.0,4.0,2.0,175.0,195.0
34.0,50.0,198.0,330.0,5.0,0.0,3.0,0.0,311.0,64.0
10.0,14.0,198.0,4.0,2.0,1.0,4.0,14.0,354.0,23.0
1.0,476.0,198.0,153.0,6.0,15.0,2.0,23.0,305.0,213.0
1.0,2.0,198.0,386.0,3.0,3.0,4.0,0.0,187.0,435.0
144.0,261.0,162.0,62.0,7.0,7.0,4.0,23.0,311.0,219.0
2.0,5.0,198.0,57.0,0.0,6.0,0.0,7.0,53.0,301.0
78.0,61.0,89.0,5.0,0.0,15.0,6.0,23.0,275.0,160.0
361.0,451.0,20.0,447.0,5.0,6.0,2.0,0.0,161.0,93.0
677.0,181.0,120.0,107.0,7.0,9.0,8.0,14.0,309.0,460.0
548.0,223.0,331.0,174.0,5.0,11.0,8.0,14.0,236.0,109.0
516.0,282.0,588.0,195.0,5.0,9.0,2.0,35.0,147.0,206.0
134.0,198.0,76.0,503.0,6.0,10.0,8.0,35.0,253.0,152.0
551.0,327.0,361.0,145.0,3.0,8.0,0.0,23.0,102.0,245.0
17.0,10.0,198.0,212.0,6.0,11.0,2.0,23.0,279.0,99.0
628.0,6.0,198.0,426.0,7.0,8.0,0.0,0.0,350.0,20.0
433.0,223.0,50.0,349.0,4.0,16.0,2.0,23.0,346.0,392.0
5.0,6.0,198.0,267.0,5.0,8.0,4.0,35.0,189.0,319.0
334.0,487.0,198.0,5.0,0.0,0.0,4.0,9.0,294.0,16.0
244.0,265.0,198.0,11.0,7.0,2.0,3.0,2.0,71.0,397.0
676.0,203.0,272.0,294.0,5.0,8.0,2.0,32.0,222.0,278.0
0.0,0.0,198.0,178.0,2.0,6.0,4.0,14.0,112.0,261.0
577.0,244.0,679.0,380.0,7.0,7.0,0.0,9.0,354.0,249.0
39.0,44.0,2.0,107.0,5.0,13.0,5.0,23.0,221.0,349.0
536.0,314.0,164.0,360.0,6.0,8.0,2.0,32.0,220.0,47.0
174.0,389.0,447.0,548.0,2.0,15.0,6.0,23.0,56.0,259.0
522.0,4.0,198.0,99.0,4.0,17.0,6.0,14.0,127.0,428.0
624.0,415.0,550.0,292.0,0.0,8.0,0.0,2.0,311.0,172.0
4.0,4.0,198.0,214.0,4.0,16.0,6.0,14.0,371.0,239.0
227.0,293.0,55.0,377.0,7.0,3.0,4.0,32.0,162.0,175.0
417.0,450.0,198.0,10.0,0.0,7.0,4.0,9.0,319.0,71.0
8.0,4.0,198.0,240.0,4.0,18.0,6.0,23.0,144.0,465.0
139.0,340.0,312.0,195.0,0.0,14.0,2.0,35.0,103.0,380.0
8.0,454.0,198.0,87.0,4.0,9.0,2.0,14.0,53.0,108.0
291.0,218.0,132.0,62.0,7.0,11.0,8.0,9.0,228.0,530.0
1.0,1.0,198.0,367.0,7.0,6.0,4.0,32.0,281.0,352.0
0.0,1.0,198.0,533.0,0.0,0.0,3.0,7.0,141.0,360.0
24.0,33.0,198.0,153.0,6.0,9.0,5.0,35.0,154.0,337.0
0.0,0.0,198.0,257.0,4.0,3.0,4.0,1.0,126.0,131.0
0.0,0.0,198.0,154.0,3.0,9.0,0.0,7.0,325.0,251.0
8.0,10.0,198.0,207.0,7.0,2.0,4.0,0.0,131.0,134.0
29.0,76.0,32.0,8.0,5.0,10.0,5.0,24.0,174.0,369.0
162.0,118.0,198.0,13.0,1.0,12.0,5.0,32.0,199.0,401.0
520.0,635.0,298.0,73.0,2.0,18.0,8.0,32.0,357.0,166.0
3.0,263.0,198.0,398.0,6.0,15.0,2.0,23.0,350.0,244.0
1.0,10.0,198.0,424.0,7.0,8.0,0.0,14.0,254.0,255.0
336.0,160.0,36.0,513.0,6.0,9.0,2.0,32.0,95.0,185.0
3.0,83.0,6.0,114.0,2.0,6.0,4.0,14.0,357.0,71.0
378.0,129.0,514.0,61.0,3.0,7.0,4.0,9.0,224.0,83.0
646.0,616.0,445.0,442.0,0.0,11.0,2.0,14.0,195.0,299.0
416.0,235.0,436.0,194.0,7.0,17.0,2.0,9.0,362.0,412.0
107.0,677.0,78.0,266.0,0.0,4.0,4.0,32.0,224.0,438.0
287.0,253.0,163.0,119.0,0.0,14.0,2.0,9.0,206.0,335.0
108.0,283.0,660.0,169.0,3.0,8.0,2.0,14.0,324.0,0.0
